id,language
12689,MATLAB
12689,Python
12691,Bash
12691,Python
12692,SQL
12692,Java
12692,Python
12693,R
12693,Python
12693,SQL
12696,MATLAB
12696,C++
12696,R
12696,Python
12698,MATLAB
12698,C++
12698,Python
12699,Python
12699,C++
12701,Python
12701,R
12701,C#
12702,Python
12702,C
12702,C++
12703,Python
12704,Python
12704,C
12705,Python
12705,SQL
12705,Other
12706,SQL
12706,Python
12707,Python
12707,Bash
12708,C#
12708,Python
12708,SQL
12709,R
12709,Python
12710,Python
12710,C
12710,SQL
12711,SQL
12711,Python
12711,R
12711,PHP
12712,R
12712,SQL
12712,Java
12712,Python
12714,Python
12715,SQL
12715,Python
12716,Python
12717,C++
12717,Python
12718,C++
12718,Python
12719,SQL
12719,Java
12719,C
12720,Python
12720,SQL
12721,Python
12722,Python
12722,C
12723,SQL
12723,Bash
12723,Python
12723,PHP
12723,Java
12724,SQL
12724,C#
12725,SQL
12725,PHP
12725,Python
12725,Javascript
12726,Other
12726,SQL
12726,C++
12727,Javascript
12727,C#
12727,Julia
12727,Bash
12727,Java
12727,Python
12728,Python
12728,SQL
12728,C++
12729,SQL
12729,Python
12729,Javascript
12729,PHP
12730,SQL
12730,C
12730,Java
12730,Python
12730,PHP
12731,Python
12731,Javascript
12731,SQL
12731,R
12732,Python
12732,R
12733,C
12733,Javascript
12733,Python
12733,SQL
12734,Python
12734,Julia
12736,Python
12736,R
12736,SQL
12738,R
12738,MATLAB
12738,C
12738,SQL
12738,Python
12739,Python
12740,SQL
12740,C++
12740,C
12740,Python
12741,R
12741,Python
12742,Java
12742,Python
12742,C
12742,PHP
12742,SQL
12743,Python
12743,Other
12743,SQL
12745,Python
12745,R
12747,Python
12749,SQL
12749,Python
12751,Other
12751,R
12751,Python
12752,Python
12752,R
12752,SQL
12754,Python
12754,C
12754,Other
12754,Java
12755,Java
12755,Python
12757,Python
12758,C
12758,MATLAB
12758,Bash
12758,Java
12758,PHP
12758,C++
12758,SQL
12758,Python
12758,Javascript
12759,Javascript
12759,Java
12759,Python
12760,C
12760,Python
12760,MATLAB
12761,SQL
12761,Python
12762,Python
12763,SQL
12763,Python
12764,C++
12764,C
12764,Python
12764,SQL
12764,C#
12765,R
12765,Python
12766,Python
12768,C#
12768,PHP
12768,Python
12769,Python
12771,Python
12771,C++
12772,Python
12772,R
12773,Python
12773,Bash
12773,R
12774,C++
12774,Java
12774,Other
12774,Javascript
12774,SQL
12775,MATLAB
12775,C#
12775,SQL
12775,Python
12777,Python
12777,Javascript
12777,C++
12777,C
12778,C
12778,Java
12778,Javascript
12778,R
12778,SQL
12779,SQL
12779,Bash
12779,Javascript
12779,Python
12780,Python
12780,Bash
12780,SQL
12781,Python
12781,SQL
12783,SQL
12783,Python
12784,Python
12784,SQL
12785,R
12785,C
12785,Python
12785,Bash
12785,PHP
12785,MATLAB
12785,Java
12785,Julia
12785,SQL
12786,SQL
12786,C
12786,PHP
12786,R
12786,Other
12786,Python
12787,Python
12787,SQL
12787,R
12788,Python
12790,SQL
12790,Javascript
12790,Python
12790,PHP
12791,Python
12792,Python
12794,Python
12794,SQL
12795,Python
12796,SQL
12796,Python
12798,SQL
12798,R
12798,Python
12798,MATLAB
12799,Python
12800,Python
12800,R
12800,Bash
12800,SQL
12801,Python
12801,C
12801,Javascript
12801,C++
12801,MATLAB
12801,Other
12802,Bash
12802,Java
12802,Python
12802,Javascript
12804,Python
12804,SQL
12804,MATLAB
12804,R
12805,Python
12807,C#
12807,Javascript
12807,Python
12807,SQL
12808,Python
12808,Bash
12808,SQL
12809,Python
12809,C++
12811,R
12811,SQL
12811,Python
12812,Python
12812,SQL
12813,PHP
12813,Bash
12813,SQL
12813,Javascript
12813,R
12813,Python
12814,Python
12815,Python
12816,Javascript
12817,R
12817,SQL
12817,Python
12819,Other
12819,Python
12820,C
12820,C++
12820,R
12820,C#
12820,Java
12820,PHP
12820,MATLAB
12820,Javascript
12820,Python
12820,SQL
12821,Other
12821,Python
12821,SQL
12822,Java
12822,C++
12822,R
12822,Julia
12822,Go
12822,MATLAB
12822,C#
12822,C
12822,Python
12822,SQL
12822,Javascript
12822,PHP
12822,Bash
12823,Python
12823,SQL
12824,Python
12824,SQL
12824,R
12825,R
12826,Python
12827,C
12827,Python
12828,Python
12828,R
12828,C
12828,MATLAB
12828,SQL
12828,Julia
12829,SQL
12829,Python
12830,Python
12830,SQL
12831,Python
12832,SQL
12832,Python
12832,C++
12832,MATLAB
12832,Java
12832,Javascript
12833,Javascript
12833,C++
12833,Python
12833,SQL
12833,C
12833,Java
12833,PHP
12834,C++
12834,Python
12835,C#
12835,SQL
12836,Python
12836,SQL
12836,Javascript
12837,Python
12837,Java
12837,Javascript
12837,SQL
12838,Java
12838,Julia
12839,C
12840,C++
12840,Python
12840,MATLAB
12841,Python
12841,MATLAB
12841,Java
12842,Java
12842,Javascript
12842,SQL
12843,Python
12844,Python
12844,SQL
12845,C++
12845,Python
12845,MATLAB
12846,PHP
12847,R
12847,SQL
12847,C
12847,Python
12848,Javascript
12848,C++
12848,Python
12848,PHP
12848,C
12848,C#
12848,SQL
12848,Java
12849,Python
12849,C
12849,C++
12850,Python
12852,MATLAB
12852,Python
12853,SQL
12853,Other
12854,SQL
12854,Python
12855,SQL
12855,C++
12855,Java
12855,Python
12855,C
12855,Bash
12856,R
12857,Python
12859,SQL
12860,Python
12860,Java
12861,SQL
12861,Python
12862,Python
12862,C++
12862,R
12863,C++
12863,SQL
12863,Python
12863,R
12863,C
12864,SQL
12864,Python
12864,R
12865,Python
12866,Python
12866,R
12867,Java
12867,SQL
12867,Python
12868,Other
12868,R
12870,Python
12871,Python
12871,R
12872,SQL
12872,Python
12873,Bash
12873,Python
12874,Python
12874,R
12875,R
12875,SQL
12876,Python
12878,SQL
12878,Javascript
12878,Python
12879,SQL
12879,Python
12880,Python
12880,PHP
12880,MATLAB
12880,SQL
12881,Python
12881,SQL
12881,C++
12881,C
12882,SQL
12882,Python
12883,Java
12883,MATLAB
12883,Python
12883,SQL
12884,SQL
12884,Python
12885,Python
12885,R
12885,SQL
12885,Javascript
12887,R
12889,Python
12889,C
12890,PHP
12890,Python
12890,Javascript
12890,SQL
12891,SQL
12891,Other
12891,C++
12891,MATLAB
12892,Python
12893,SQL
12893,Python
12893,C++
12894,C++
12894,Python
12894,Javascript
12895,Javascript
12895,Python
12895,SQL
12896,Go
12896,Javascript
12896,SQL
12896,Java
12896,Bash
12896,Python
12897,Python
12897,Bash
12897,SQL
12898,C#
12898,Python
12898,R
12900,Python
12901,Java
12901,SQL
12901,Python
12901,Javascript
12902,Java
12902,C++
12902,Python
12903,C++
12903,Python
12904,C++
12904,SQL
12904,C
12904,Java
12904,Python
12905,C
12905,Python
12905,Javascript
12905,SQL
12905,C++
12906,SQL
12906,R
12906,Python
12907,Javascript
12907,Python
12908,SQL
12908,R
12908,Javascript
12908,Python
12909,Java
12909,Python
12910,Python
12910,C
12910,Java
12911,Python
12913,Python
12913,Javascript
12914,Python
12915,Python
12916,C
12916,Java
12917,MATLAB
12917,Python
12918,Python
12919,Java
12920,Python
12920,R
12923,C++
12924,C++
12924,Python
12924,MATLAB
12924,R
12925,Python
12926,Python
12926,SQL
12927,SQL
12927,Python
12927,Other
12928,PHP
12928,SQL
12928,Python
12928,C
12929,Python
12929,MATLAB
12930,SQL
12930,Python
12930,R
12931,C
12931,Python
12931,C++
12931,SQL
12931,MATLAB
12933,Python
12934,C++
12934,R
12934,SQL
12934,Java
12934,Python
12934,PHP
12934,Javascript
12935,Julia
12935,Python
12935,Go
12935,MATLAB
12935,Javascript
12935,SQL
12935,Other
12935,PHP
12935,C#
12935,R
12935,C++
12935,Bash
12935,Java
12935,C
12936,Python
12938,SQL
12938,Python
12938,Bash
12940,Bash
12940,Python
12940,SQL
12940,Go
12940,Javascript
12942,SQL
12942,Python
12942,PHP
12943,Python
12943,Bash
12943,R
12944,Python
12945,Python
12946,R
12948,Java
12948,SQL
12948,R
12948,Python
12951,Javascript
12951,C
12951,Python
12952,Python
12952,Javascript
12953,R
12953,SQL
12953,Python
12953,Java
12954,PHP
12954,Python
12955,Python
12955,R
12955,SQL
12956,C++
12956,C
12956,Python
12957,Other
12958,Python
12959,Python
12959,MATLAB
12960,SQL
12963,Python
12963,SQL
12963,R
12963,C++
12963,C#
12963,C
12964,Python
12964,SQL
12964,C#
12964,Java
12965,SQL
12965,Python
12966,Python
12966,Java
12967,Java
12967,C
12967,Python
12967,C++
12969,SQL
12969,Python
12969,C#
12969,Javascript
12969,C++
12970,Python
12971,C++
12971,SQL
12971,C
12971,Python
12971,Java
12971,R
12971,Javascript
12972,Python
12972,SQL
12973,Java
12973,Other
12973,R
12973,C
12973,MATLAB
12973,C++
12973,Python
12974,Python
12975,Python
12977,R
12977,Java
12977,Javascript
12977,Python
12978,SQL
12978,Python
12979,R
12979,SQL
12980,PHP
12980,Python
12981,C++
12983,C++
12983,SQL
12983,Python
12983,C
12984,C
12984,Python
12986,Python
12987,MATLAB
12987,Python
12988,R
12988,Python
12988,Bash
12989,Java
12989,R
12989,Python
12989,C
12989,C++
12990,Python
12990,C
12991,SQL
12991,Bash
12991,Python
12992,Python
12993,Python
12994,Other
12994,R
12994,Python
12995,SQL
12995,Python
12996,Python
12997,Python
12997,Javascript
13000,Python
13000,Bash
13000,R
13000,SQL
13001,Python
13002,Bash
13002,Python
13002,SQL
13003,R
13004,Go
13004,C#
13005,Python
13006,C
13006,Python
13009,Python
13009,R
13010,Java
13010,Python
13010,C++
13010,C
13010,SQL
13011,Python
13012,Python
13013,Python
13013,Java
13013,C
13013,SQL
13013,R
13014,Other
13014,SQL
13014,Bash
13014,Javascript
13014,C++
13014,Python
13014,C
13015,SQL
13015,Python
13016,Python
13016,Other
13017,Julia
13017,C++
13017,C
13017,Python
13018,SQL
13018,C
13018,Python
13019,Bash
13019,Python
13019,C++
13019,C
13020,Python
13020,SQL
13020,Bash
13020,Javascript
13021,Python
13022,Python
13022,Bash
13022,MATLAB
13022,SQL
13023,R
13023,SQL
13025,C++
13025,Python
13026,Java
13026,C#
13026,Other
13026,SQL
13026,Javascript
13026,Python
13027,R
13027,Python
13027,Other
13028,R
13028,Python
13028,SQL
13029,Python
13029,Javascript
13029,SQL
13030,R
13031,Python
13031,Java
13031,C
13031,C++
13031,Javascript
13032,Python
13032,SQL
13033,Python
13034,C++
13034,Python
13036,Java
13036,Javascript
13036,C++
13036,PHP
13036,SQL
13036,C#
13037,Python
13038,SQL
13038,Python
13039,Python
13039,MATLAB
13040,Java
13040,R
13040,Javascript
13040,SQL
13040,PHP
13040,C#
13041,Python
13041,Javascript
13041,SQL
13041,PHP
13043,Python
13043,Javascript
13043,Bash
13045,Python
13046,Python
13046,SQL
13046,Java
13046,R
13048,R
13048,Python
13048,SQL
13049,Bash
13049,Python
13049,Java
13049,SQL
13050,Python
13051,C
13051,C++
13051,Python
13052,C++
13053,Python
13053,Java
13053,R
13054,SQL
13054,Java
13054,PHP
13054,Python
13055,SQL
13055,C#
13055,Python
13055,R
13056,R
13056,Python
13058,Python
13059,Python
13059,SQL
13061,Python
13061,SQL
13061,Bash
13062,Python
13062,MATLAB
13062,SQL
13063,SQL
13063,Python
13063,R
13064,R
13064,SQL
13064,Python
13064,C
13064,C++
13065,SQL
13065,Python
13066,Python
13067,Python
13067,C++
13068,Java
13068,SQL
13068,Python
13069,Other
13069,C#
13069,Python
13069,Javascript
13069,Java
13071,C++
13071,C
13071,R
13071,MATLAB
13071,Bash
13071,Python
13071,SQL
13072,SQL
13072,Python
13073,Python
13075,R
13075,C++
13075,Python
13075,SQL
13076,Python
13076,C
13076,C++
13076,SQL
13076,PHP
13076,Javascript
13076,Java
13076,R
13076,C#
13076,Go
13077,Python
13078,Python
13079,R
13079,SQL
13079,Python
13080,Java
13080,Python
13080,SQL
13080,R
13081,R
13081,Python
13082,C
13082,SQL
13082,C++
13082,Javascript
13082,Python
13083,Bash
13083,SQL
13083,R
13083,Python
13084,Python
13085,R
13085,Python
13086,SQL
13086,Other
13086,Python
13086,C++
13087,Python
13087,Javascript
13087,PHP
13088,SQL
13088,R
13089,Python
13089,MATLAB
13090,Python
13090,R
13091,SQL
13091,Python
13092,C
13092,Python
13092,C#
13092,Javascript
13092,SQL
13094,Python
13094,Java
13095,Javascript
13095,Python
13096,Javascript
13096,Python
13097,SQL
13097,C++
13097,Python
13098,MATLAB
13099,Other
13099,Python
13099,Java
13099,C
13099,Javascript
13099,C++
13099,SQL
13101,PHP
13101,Java
13101,C#
13101,C++
13101,Javascript
13101,SQL
13101,R
13101,Python
13101,C
13102,R
13102,Python
13102,Bash
13103,SQL
13103,C#
13104,Python
13104,C++
13104,Java
13104,C
13105,Python
13106,Python
13106,SQL
13106,Java
13107,Python
13108,SQL
13108,Python
13110,C
13110,PHP
13110,Python
13110,Java
13110,Javascript
13110,SQL
13112,R
13112,Javascript
13112,Python
13113,SQL
13113,Java
13113,Python
13114,Java
13115,Javascript
13115,C
13115,Java
13115,C++
13115,Python
13117,SQL
13117,PHP
13117,Python
13117,R
13119,C
13119,Java
13119,SQL
13119,Python
13120,C
13121,Python
13121,SQL
13123,R
13125,MATLAB
13125,C++
13125,C
13125,Python
13126,Python
13126,R
13126,Bash
13126,SQL
13126,Julia
13127,SQL
13127,Python
13129,Python
13129,SQL
13129,Javascript
13131,Javascript
13131,Python
13132,Python
13133,Javascript
13133,C#
13133,SQL
13134,Python
13134,C++
13134,MATLAB
13135,Python
13136,Python
13138,R
13138,Python
13138,SQL
13139,Python
13140,Python
13140,C
13140,PHP
13141,SQL
13141,Python
13141,R
13142,Java
13142,Python
13143,SQL
13143,R
13143,Python
13143,Javascript
13143,Java
13144,R
13144,Python
13145,Java
13146,Python
13146,SQL
13147,Python
13147,R
13147,SQL
13148,C++
13148,Python
13148,SQL
13148,C
13149,C++
13149,Python
13149,PHP
13150,R
13150,Python
13151,SQL
13151,Python
13151,C
13151,C++
13153,Python
13154,Python
13155,Python
13155,SQL
13155,Bash
13155,C++
13158,Python
13159,Javascript
13160,Java
13161,Java
13161,Javascript
13161,C++
13161,Python
13162,MATLAB
13162,Python
13163,Python
13164,Python
13164,C#
13164,SQL
13164,Java
13165,SQL
13165,Python
13166,Python
13166,Java
13166,Javascript
13166,SQL
13166,Other
13167,Java
13167,Python
13168,Python
13169,Python
13170,Java
13170,Python
13170,SQL
13170,PHP
13170,Javascript
13170,C
13171,C++
13171,Python
13172,C
13172,Python
13172,Java
13172,C++
13172,SQL
13173,Python
13174,Python
13174,R
13174,SQL
13175,Python
13175,Java
13175,C
13175,C++
13176,Python
13176,C++
13177,Python
13177,C
13177,C++
13178,SQL
13178,Python
13179,Python
13181,C
13181,Python
13181,SQL
13182,Python
13183,Python
13184,Python
13184,R
13185,Python
13186,SQL
13187,Bash
13187,Javascript
13187,Python
13187,SQL
13188,C#
13188,SQL
13188,Javascript
13188,MATLAB
13188,Python
13189,Java
13189,SQL
13189,Python
13189,C++
13192,Python
13194,Python
13194,SQL
13194,R
13195,Javascript
13196,C++
13196,MATLAB
13196,Python
13196,Javascript
13196,C
13197,Python
13198,Python
13199,C
13199,C#
13199,Javascript
13199,Python
13199,C++
13200,C
13200,Python
13200,C++
13200,SQL
13201,SQL
13201,Python
13202,Python
13202,C
13202,Java
13202,Javascript
13202,SQL
13202,C++
13203,SQL
13203,Python
13204,SQL
13204,Bash
13204,Python
13204,Java
13204,PHP
13204,MATLAB
13204,C++
13205,C
13206,Python
13206,MATLAB
13207,Java
13207,Python
13207,R
13207,SQL
13209,SQL
13209,Javascript
13209,Java
13209,C
13209,C#
13209,Python
13209,C++
13210,Python
13211,Python
13211,SQL
13211,C++
13212,Python
13212,Javascript
13212,C
13213,Python
13213,SQL
13213,Java
13214,Python
13214,R
13215,SQL
13215,Python
13215,Java
13216,Python
13220,Python
13220,C++
13221,Java
13221,C
13221,C++
13221,SQL
13221,Javascript
13222,Python
13222,Java
13222,SQL
13223,Python
13224,Python
13225,MATLAB
13225,SQL
13225,Python
13225,R
13227,Python
13227,SQL
13229,C
13230,Other
13231,SQL
13231,C++
13231,C
13231,C#
13231,Python
13232,Python
13233,Python
13233,R
13234,Other
13235,SQL
13235,PHP
13235,Javascript
13236,R
13237,Java
13237,Python
13237,SQL
13239,SQL
13239,C++
13239,R
13239,Python
13240,SQL
13240,Python
13241,C++
13241,Python
13241,Other
13241,Bash
13242,Bash
13242,Python
13243,C
13243,C#
13243,MATLAB
13243,Python
13243,C++
13244,Python
13245,Python
13246,Python
13246,MATLAB
13247,Go
13247,Python
13247,MATLAB
13247,C
13247,Javascript
13248,R
13248,Python
13248,SQL
13249,Python
13249,C++
13249,SQL
13249,C#
13251,Python
13252,Python
13252,C++
13253,R
13253,Python
13253,SQL
13253,C
13253,Java
13254,C
13254,Python
13255,Python
13255,Java
13256,PHP
13256,Javascript
13256,Python
13256,SQL
13257,SQL
13257,Python
13257,C
13257,Bash
13257,MATLAB
13257,R
13258,Python
13259,SQL
13259,Python
13260,C#
13260,SQL
13260,C++
13260,Java
13261,Python
13262,Python
13262,PHP
13262,SQL
13263,Python
13263,SQL
13263,Other
13264,Python
13264,C++
13264,MATLAB
13265,Bash
13265,Python
13265,SQL
13265,Julia
13265,Javascript
13266,Python
13266,SQL
13267,Python
13270,Python
13270,R
13271,Python
13272,Java
13272,C++
13272,SQL
13272,Python
13272,R
13272,C
13272,Javascript
13273,SQL
13273,Python
13273,C#
13274,SQL
13274,Python
13274,C++
13275,Other
13276,Python
13276,Java
13276,C++
13276,C
13277,Python
13278,Python
13278,C++
13278,C
13279,SQL
13279,Python
13280,Bash
13280,Python
13281,Python
13282,SQL
13282,Python
13283,Java
13283,Python
13284,Python
13284,Go
13285,Python
13286,C#
13286,Python
13286,Java
13286,Javascript
13286,PHP
13287,MATLAB
13288,Python
13289,Java
13290,SQL
13290,PHP
13290,Javascript
13290,Bash
13290,Python
13291,Python
13291,Bash
13292,Python
13293,Python
13294,Python
13295,Python
13295,Bash
13295,R
13296,Other
13296,SQL
13296,R
13296,Python
13297,Python
13297,R
13298,Javascript
13298,Python
13298,Java
13298,SQL
13299,C++
13299,Python
13299,C
13300,Python
13301,C
13301,PHP
13301,C#
13301,C++
13301,Bash
13301,Java
13301,SQL
13301,Python
13301,MATLAB
13301,R
13301,Julia
13301,Go
13301,Javascript
13302,C++
13302,Python
13302,C
13304,Python
13304,C++
13304,MATLAB
13305,MATLAB
13305,C++
13305,Java
13305,C#
13305,PHP
13305,Python
13305,C
13305,SQL
13305,Javascript
13306,C
13306,Python
13306,Java
13306,C++
13307,R
13307,Python
13309,Go
13309,Javascript
13309,Java
13310,Python
13311,R
13311,Other
13312,MATLAB
13312,Java
13312,C++
13312,Python
13312,SQL
13312,R
13314,SQL
13314,Python
13314,MATLAB
13315,Javascript
13315,Python
13316,Python
13316,SQL
13317,Python
13317,SQL
13318,Java
13318,SQL
13318,Python
13318,Javascript
13318,C#
13320,Python
13320,SQL
13321,R
13321,Bash
13321,Python
13322,Python
13322,SQL
13323,Python
13323,C
13324,Java
13324,SQL
13324,Python
13324,Javascript
13325,C++
13325,Python
13325,C
13326,C#
13327,Python
13328,SQL
13328,Python
13329,R
13329,Python
13330,Python
13330,Julia
13330,MATLAB
13330,Java
13330,C++
13331,Java
13331,Python
13332,Python
13332,SQL
13332,C
13333,Java
13333,SQL
13333,C#
13333,Python
13334,C
13336,MATLAB
13338,Python
13339,Javascript
13339,Python
13339,SQL
13340,PHP
13340,C
13340,Python
13340,Javascript
13340,Java
13340,SQL
13341,Javascript
13342,Python
13343,PHP
13343,Python
13344,Python
13345,Python
13345,Java
13346,Python
13346,Javascript
13347,Javascript
13347,Java
13347,SQL
13347,Python
13348,Other
13348,SQL
13349,Bash
13349,SQL
13349,Python
13350,Python
13350,R
13351,Python
13352,Python
13352,Other
13353,R
13354,Java
13356,Python
13357,R
13357,SQL
13358,MATLAB
13358,Python
13358,Julia
13359,Java
13359,R
13359,MATLAB
13359,Python
13360,Python
13361,Python
13361,C++
13362,Python
13363,Python
13363,MATLAB
13363,C++
13363,Bash
13364,Python
13364,SQL
13364,Javascript
13364,PHP
13365,Python
13365,R
13365,C++
13365,C
13366,Python
13366,C++
13367,C
13367,MATLAB
13367,PHP
13367,C#
13367,SQL
13367,Java
13367,C++
13367,Python
13368,Python
13368,SQL
13369,Python
13369,SQL
13369,Java
13369,Javascript
13370,Python
13371,C#
13371,Python
13371,Javascript
13371,C
13371,PHP
13371,SQL
13371,C++
13372,R
13372,Python
13373,Python
13374,R
13374,Other
13374,SQL
13374,Python
13375,Python
13375,R
13376,Python
13376,SQL
13376,C++
13376,Javascript
13378,Python
13378,MATLAB
13378,C
13378,C++
13378,Java
13379,Python
13379,C++
13380,C#
13380,Python
13381,Java
13381,Python
13381,C++
13381,C
13381,MATLAB
13381,Javascript
13382,Python
13383,Python
13383,SQL
13384,Bash
13384,SQL
13384,Python
13385,Python
13386,Python
13386,C++
13386,Java
13387,Python
13387,MATLAB
13388,Python
13388,C++
13388,MATLAB
13389,Python
13389,R
13390,SQL
13390,Python
13392,C++
13392,Python
13392,C
13392,C#
13392,MATLAB
13392,PHP
13393,Python
13394,SQL
13394,R
13394,Other
13395,Python
13396,PHP
13396,C
13396,C++
13397,Other
13397,C
13399,SQL
13400,R
13400,Python
13400,SQL
13401,Python
13401,Bash
13402,Python
13403,R
13403,SQL
13404,C++
13404,Python
13405,Bash
13405,PHP
13405,SQL
13405,C
13405,Python
13407,Javascript
13407,R
13407,Java
13407,Python
13407,C
13407,C++
13407,PHP
13407,MATLAB
13407,SQL
13407,C#
13408,Python
13408,SQL
13409,Python
13409,Other
13409,R
13409,SQL
13410,C++
13410,Python
13411,Python
13412,C++
13412,Python
13412,MATLAB
13412,Java
13413,Python
13413,MATLAB
13414,Python
13414,R
13415,Python
13415,SQL
13415,Other
13416,MATLAB
13416,Python
13417,Python
13417,SQL
13417,R
13418,SQL
13418,Python
13418,C
13418,C++
13418,Java
13418,R
13419,C++
13420,Python
13420,C++
13420,Javascript
13420,MATLAB
13420,SQL
13422,Python
13422,SQL
13423,Python
13424,Python
13424,C++
13424,Java
13424,R
13424,SQL
13424,C#
13425,C++
13425,SQL
13425,Python
13425,C
13426,Python
13426,R
13427,SQL
13427,C++
13427,R
13427,Javascript
13427,C
13427,MATLAB
13428,Python
13429,Python
13430,Python
13431,Python
13431,Java
13431,C
13432,Python
13432,Bash
13432,SQL
13433,Python
13433,R
13434,Javascript
13434,Python
13434,SQL
13435,Other
13435,C
13435,SQL
13435,R
13436,Other
13437,Python
13438,SQL
13438,Python
13438,Java
13439,C++
13439,C#
13439,Python
13439,SQL
13439,C
13440,Python
13440,C++
13441,Java
13442,MATLAB
13442,C
13442,C++
13442,Python
13443,Python
13443,SQL
13443,C#
13443,Java
13443,Javascript
13444,Python
13445,SQL
13445,Python
13445,Java
13445,Bash
13446,R
13447,C
13447,Python
13449,SQL
13449,Java
13449,Python
13452,MATLAB
13452,R
13452,SQL
13452,Javascript
13452,C
13452,C++
13452,Python
13453,Bash
13453,SQL
13453,C
13453,Java
13453,PHP
13454,C
13454,Python
13455,Python
13456,Java
13456,SQL
13456,Python
13456,Javascript
13457,PHP
13457,C++
13457,Python
13457,SQL
13457,Java
13457,C
13457,Javascript
13458,Python
13458,SQL
13458,Bash
13458,PHP
13458,Javascript
13458,R
13459,C
13459,C++
13460,Python
13461,SQL
13461,Python
13461,R
13462,Python
13463,Python
13463,SQL
13464,R
13464,Python
13465,Python
13465,C
13467,Python
13467,SQL
13468,C
13469,SQL
13469,Python
13470,Python
13470,SQL
13471,SQL
13471,Python
13473,Python
13473,R
13474,Python
13475,Python
13475,C++
13475,Java
13475,C
13476,Python
13476,Java
13476,Javascript
13476,SQL
13477,Python
13478,Python
13478,SQL
13479,MATLAB
13479,C++
13479,Python
13479,C#
13480,SQL
13480,Javascript
13481,SQL
13481,Python
13482,Python
13482,R
13483,Python
13483,R
13483,C++
13484,Other
13484,Python
13485,Python
13485,C++
13485,C
13485,C#
13485,Java
13485,SQL
13486,MATLAB
13487,C++
13487,SQL
13487,Python
13487,Java
13487,R
13487,C
13488,SQL
13488,Javascript
13488,Python
13489,Python
13489,MATLAB
13489,C++
13489,SQL
13491,SQL
13491,R
13492,C++
13492,C
13492,SQL
13493,Python
13493,SQL
13493,Javascript
13494,SQL
13494,Python
13495,Python
13495,Java
13495,SQL
13496,Python
13497,SQL
13497,Python
13498,R
13498,Python
13498,SQL
13499,SQL
13499,Python
13500,Python
13500,R
13500,C++
13500,SQL
13500,C#
13500,Javascript
13500,MATLAB
13501,Python
13501,SQL
13502,Python
13503,Python
13503,Java
13504,Python
13504,C
13505,Python
13505,R
13506,Python
13506,Other
13507,Javascript
13507,Python
13509,Python
13511,Bash
13511,Python
13511,SQL
13512,R
13513,R
13513,Python
13513,C#
13514,Python
13514,C
13514,C#
13514,Javascript
13514,SQL
13514,R
13514,Java
13514,PHP
13515,SQL
13515,Python
13516,Python
13516,SQL
13516,R
13517,R
13517,Python
13517,C++
13517,C
13517,SQL
13518,Python
13518,Bash
13518,Javascript
13518,Go
13519,SQL
13519,Other
13519,Python
13522,C++
13522,R
13522,Python
13522,PHP
13522,C
13522,Java
13523,Python
13524,Python
13524,SQL
13525,SQL
13525,Python
13526,R
13526,Python
13526,C++
13526,SQL
13527,SQL
13527,Python
13528,Java
13528,C++
13529,C++
13529,MATLAB
13529,Python
13529,C#
13530,Python
13531,Python
13531,C#
13531,SQL
13531,C++
13531,Go
13531,C
13532,Python
13533,Javascript
13533,SQL
13533,Python
13534,Python
13534,SQL
13534,R
13534,C++
13535,SQL
13535,Bash
13535,C++
13535,Javascript
13535,MATLAB
13535,Java
13535,Python
13535,R
13536,SQL
13537,Python
13538,Python
13538,SQL
13539,Python
13539,SQL
13540,Python
13543,Python
13543,SQL
13543,Bash
13543,Other
13544,PHP
13544,SQL
13544,Python
13545,C
13545,R
13545,Python
13545,C++
13546,R
13546,SQL
13547,Python
13547,C
13548,Python
13548,R
13549,SQL
13549,PHP
13549,Python
13549,Other
13550,MATLAB
13550,Python
13550,SQL
13551,C
13551,C#
13551,Java
13552,Java
13552,Javascript
13554,SQL
13554,Python
13555,Python
13556,R
13556,Python
13556,SQL
13557,Javascript
13557,SQL
13557,Java
13557,Python
13557,C++
13557,Bash
13558,Python
13559,Python
13559,Java
13560,Python
13560,Java
13560,C#
13562,Java
13562,Python
13562,SQL
13562,R
13563,Python
13564,Python
13564,MATLAB
13565,Bash
13565,SQL
13565,Javascript
13565,Python
13566,Other
13566,Javascript
13567,Python
13568,Python
13568,SQL
13570,MATLAB
13570,Javascript
13570,C#
13570,Python
13570,Java
13570,SQL
13571,Python
13572,C
13572,MATLAB
13572,C++
13572,Python
13574,Python
13574,R
13574,SQL
13574,Java
13575,Python
13576,C
13576,C++
13576,R
13576,MATLAB
13576,Python
13576,SQL
13576,Other
13577,Python
13578,C#
13578,Python
13578,SQL
13578,Java
13579,Javascript
13579,Python
13580,C
13580,Python
13581,R
13581,SQL
13581,Javascript
13581,MATLAB
13581,Python
13581,Julia
13581,C#
13581,Go
13582,SQL
13582,R
13582,Python
13584,R
13584,Python
13585,Python
13585,C
13587,Python
13587,SQL
13587,C++
13587,R
13587,Other
13587,C
13590,C
13590,Python
13591,R
13591,MATLAB
13591,C++
13591,Python
13592,R
13592,Python
13592,SQL
13593,Python
13593,C++
13594,C++
13595,SQL
13595,Python
13595,R
13596,SQL
13596,Python
13597,C
13597,C++
13597,Bash
13597,Python
13598,C
13598,Java
13598,C++
13598,Python
13599,Java
13599,C
13599,Python
13600,Python
13601,R
13601,Python
13601,SQL
13603,R
13603,Python
13604,Python
13604,R
13604,SQL
